CATEGORY,NAME,ADDRESS,ZIPCODE,PHONE NO.,URL,ADDITIONAL DETAILS
Restaurant,DOUGIES JAMAICAN CUISINE,"AVENUE L, Brooklyn",11236,Not Available,Not Available,Not Available
Restaurant,L'ABEILLE,"GREENWICH STREET, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,RANCHO TEQUILERA,"AMSTERDAM AVENUE, Manhattan",10025,Not Available,Not Available,Not Available
Restaurant,25TH AVE DELI,"25TH AVE, Queens",11103,Not Available,Not Available,Not Available
Restaurant,SCHNIPPER'S QUALITY KITCHEN,"8 AVENUE, Manhattan",10018,Not Available,Not Available,Not Available
Restaurant,PAPA JOHN'S,"30TH AVE, Queens",11377,Not Available,Not Available,Not Available
Restaurant,NAM SON RESTAURANT,"GRAND STREET, Manhattan",10002,Not Available,Not Available,Not Available
Restaurant,RAMEN DANBO,"7 AVENUE, Brooklyn",11217,Not Available,Not Available,Not Available
Restaurant,ANABLE BASIN SAILING,"44 DRIVE, Queens",11101,Not Available,Not Available,Not Available
Restaurant,PRINCE RESTAURANT AND SWEETS,"HILLSIDE AVE, Queens",11432,Not Available,Not Available,Not Available
Restaurant,DESSERT ISLAND,"QUENTIN ROAD, Brooklyn",11229,Not Available,Not Available,Not Available
Restaurant,PROSPECT PIZZA,"FLATBUSH AVENUE, Brooklyn",11225,Not Available,Not Available,Not Available
Restaurant,BEA,"WEST   43 STREET, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,CHEZ NAPOLEON,"WEST   50 STREET, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,COURT STREET GROCERS,"COURT STREET, Brooklyn",11231,Not Available,Not Available,Not Available
Restaurant,THE HIGHWATER,"BROADWAY, Queens",11106,Not Available,Not Available,Not Available
Restaurant,LA CASA DEL POLLO PERUANO II,"ROOSEVELT AVENUE, Queens",11372,Not Available,Not Available,Not Available
Restaurant,ASIAN KING,"CONEY ISLAND AVENUE, Brooklyn",11235,Not Available,Not Available,Not Available
Restaurant,GUYERS,"COLUMBUS AVENUE, Manhattan",10023,Not Available,Not Available,Not Available
Restaurant,ROYAL SEAFOOD CAFE,"MOTT STREET, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,MI LINDO SAN MIGUELITO,"WEST  231 STREET, Bronx",10463,Not Available,Not Available,Not Available
Restaurant,SHUYA CAFE DE RAMEN,"BROADWAY, Queens",11103,Not Available,Not Available,Not Available
Restaurant,THE WOLFHOUND,"30TH AVE, Queens",11103,Not Available,Not Available,Not Available
Restaurant,BURGER KING,"LIBERTY AVE, Queens",11419,Not Available,Not Available,Not Available
Restaurant,HOUSE OF SEAFOOD EXPRESS,"LENOX AVENUE, Manhattan",10037,Not Available,Not Available,Not Available
Restaurant,CAFE HESTIA,"3 AVENUE, Manhattan",10017,Not Available,Not Available,Not Available
Restaurant,O-POKE,"LIVINGSTON STREET, Brooklyn",11201,Not Available,Not Available,Not Available
Restaurant,Public House,"MAPLE AVE, Queens",11355,Not Available,Not Available,Not Available
Restaurant,"NORDSTROM COFFEE BAR, CLUBHOUSE","WEST   57 STREET, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,"CHICKEN, FRIES CONCESSION","PENN PLZ, Manhattan",10121,Not Available,Not Available,Not Available
Restaurant,ASTORIA TACO FACTORY,"21ST ST, Queens",11102,Not Available,Not Available,Not Available
Restaurant,Biao Sugar,"JACKSON AVE, Queens",11101,Not Available,Not Available,Not Available
Restaurant,EVERYMAN ESPRESSO,"WEST BROADWAY, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,DAHLIA COMIDA MEXICANA,"KNICKERBOCKER AVENUE, Brooklyn",11237,Not Available,Not Available,Not Available
Restaurant,DEJA VU LOUNGE & BAR,"LINDEN BOULEVARD, Queens",11434,Not Available,Not Available,Not Available
Restaurant,SUBWAY,"HUTCHINSON RIVER PARKWAY, Bronx",10465,Not Available,Not Available,Not Available
Restaurant,MEGA CHOLADOS ZARIS,"37TH AVE, Queens",11368,Not Available,Not Available,Not Available
Restaurant,STARBUCKS RESERVE,"7 AVENUE, Manhattan",10011,Not Available,Not Available,Not Available
Restaurant,STARBUCKS,"PEARL STREET, Manhattan",10038,Not Available,Not Available,Not Available
Restaurant,BLUE NOTE JAZZ,"WEST    3 STREET, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,YAFA CAFE,"4 AVENUE, Brooklyn",11220,Not Available,Not Available,Not Available
Restaurant,ZEFF'S PIZZERIA,"SOUTH    3 STREET, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,PEACHES PRIME,"FULTON STREET, Brooklyn",11217,Not Available,Not Available,Not Available
Restaurant,WAH SING RESTAURANT,"ROCKAWAY AVENUE, Brooklyn",11233,Not Available,Not Available,Not Available
Restaurant,DONUT CRAFT,"NORTHERN BLVD, Queens",11362,Not Available,Not Available,Not Available
Restaurant,Mitad Del Mundo Bar Restaurant,"ROOSEVELT AVE, Queens",11368,Not Available,Not Available,Not Available
Restaurant,OASIS COFFEE SHOP,"TIFFANY STREET, Bronx",10474,Not Available,Not Available,Not Available
Restaurant,MEMORIES OF SHANGHAI,"AUSTIN ST, Queens",11375,Not Available,Not Available,Not Available
Restaurant,JAMNJ ENTERPRISES LLC,"TRAVIS AVENUE, Staten Island",10314,Not Available,Not Available,Not Available
Restaurant,REDWOOD DELI,"QUEENS BLVD, Queens",11375,Not Available,Not Available,Not Available
Restaurant,PASTELES CAPY,"BROADWAY, Manhattan",10032,Not Available,Not Available,Not Available
Restaurant,CAFFE VENTO,"WEST   38 STREET, Manhattan",10018,Not Available,Not Available,Not Available
Restaurant,CHONG QING XIAO MIAN,"9 AVENUE, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,UFT - KITCHEN WORKS,"BROADWAY, Manhattan",10004,Not Available,Not Available,Not Available
Restaurant,CHICKN ROTONDA,"DRY HARBOR RD, Queens",11379,Not Available,Not Available,Not Available
Restaurant,HARD ROCK CAFE,"BROADWAY, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,ANGELS CAFE,"NORTH    7 STREET, Brooklyn",11249,Not Available,Not Available,Not Available
Restaurant,PHO BANG RESTAURANT,"MOTT STREET, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,KING OF INDIA,"HILLSIDE AVENUE, Queens",11426,Not Available,Not Available,Not Available
Restaurant,CONCESSION 105,"EAST  161 STREET, Bronx",10451,Not Available,Not Available,Not Available
Restaurant,BURGER KING,"WEST   42 STREET, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,TACO TODAY,"GREENPOINT AVE, Queens",11104,Not Available,Not Available,Not Available
Restaurant,PLANET ROSE,"AVENUE A, Manhattan",10009,Not Available,Not Available,Not Available
Restaurant,SOLDIER RESTAURANT,"RUTLAND ROAD, Brooklyn",11212,Not Available,Not Available,Not Available
Restaurant,THE ASTOR,"DITMARS BLVD, Queens",11105,Not Available,Not Available,Not Available
Restaurant,I SUSHI QUEENS,"MYRTLE AVENUE, Queens",11385,Not Available,Not Available,Not Available
Restaurant,FIVE IRON GOLF,"AVENUE OF THE AMERICAS, Manhattan",10001,Not Available,Not Available,Not Available
Restaurant,DUNKIN,"BEVERLEY ROAD, Brooklyn",11218,Not Available,Not Available,Not Available
Restaurant,MANGO BICHE MIA,"QUEENS BOULEVARD, Queens",11373,Not Available,Not Available,Not Available
Restaurant,KENNEDY CHICKEN AND PIZZA,"INTERVALE AVENUE, Bronx",10459,Not Available,Not Available,Not Available
Restaurant,WHEATED,"CHURCH AVENUE, Brooklyn",11218,Not Available,Not Available,Not Available
Restaurant,THE BUREN,"BROADWAY, Brooklyn",11221,Not Available,Not Available,Not Available
Restaurant,SUBWAY,"EAST  149 STREET, Bronx",10455,Not Available,Not Available,Not Available
Restaurant,BRASAS,"JUNCTION BLVD, Queens",11368,Not Available,Not Available,Not Available
Restaurant,EMILIA BY NAI,"1 AVENUE, Manhattan",10009,Not Available,Not Available,Not Available
Restaurant,LITTLE ITALY PIZZA,"EAST   68 STREET, Manhattan",10065,Not Available,Not Available,Not Available
Restaurant,NINJA JAPAN TERIYAKI & SUSHI,"CHURCH AVENUE, Brooklyn",11226,Not Available,Not Available,Not Available
Restaurant,MISFITS NUTRITION,"QUEENS BLVD, Queens",11375,Not Available,Not Available,Not Available
Restaurant,Ademi Tea & Coffee,"BROOME STREET, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,EDWARD'S,"WEST BROADWAY, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,MCDONALD'S,"BROADWAY, Brooklyn",11206,Not Available,Not Available,Not Available
Restaurant,MCDONALD'S,"FOREST AVENUE, Staten Island",10303,Not Available,Not Available,Not Available
Restaurant,Urban Juicery,"EAST   14 STREET, Manhattan",10003,Not Available,Not Available,Not Available
Restaurant,"DUNKIN', BASKIN ROBBINS","ATLANTIC AVENUE, Brooklyn",11217,Not Available,Not Available,Not Available
Restaurant,SBARRO,"QUEENS BOULEVARD, Queens",11373,Not Available,Not Available,Not Available
Restaurant,RYAN MAGUIRE'S BAR & RESTAURANT,"CLIFF STREET, Manhattan",10038,Not Available,Not Available,Not Available
Restaurant,CALL IT A WRAP,"FOREST AVENUE, Staten Island",10310,Not Available,Not Available,Not Available
Restaurant,ZERO BOND,"BROADWAY, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,MERIT KABAB,"74TH ST, Queens",11372,Not Available,Not Available,Not Available
Restaurant,ZAITUN HALAL,"PARSONS BLVD, Queens",11432,Not Available,Not Available,Not Available
Restaurant,AWASH ETHIOPIAN RESTAURANT,"AMSTERDAM AVENUE, Manhattan",10025,Not Available,Not Available,Not Available
Restaurant,JOE & THE JUICE,"SPRING STREET, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,ISLAND SHACK,"ROCKAWAY AVENUE, Brooklyn",11212,Not Available,Not Available,Not Available
Restaurant,STARBUCKS,"WEST  145 STREET, Manhattan",10039,Not Available,Not Available,Not Available
Restaurant,ROEY'S,"PERRY STREET, Manhattan",10014,Not Available,Not Available,Not Available
Restaurant,HI-CLASS PIZZERIA & RESTAURANT,"JERICHO TURNPIKE, Queens",11426,Not Available,Not Available,Not Available
Restaurant,JUNIOR'S RESTAURANT,"BROADWAY, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,TOUS LES JOURS,"UNION ST, Queens",11354,Not Available,Not Available,Not Available
Restaurant,THE HALAL GUYS,"EAST   14 STREET, Manhattan",10003,Not Available,Not Available,Not Available
Restaurant,TANG PAVILION,"WEST   55 STREET, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,SUSHI ISLAND,"QUEENS BLVD, Queens",11373,Not Available,Not Available,Not Available
Restaurant,WOK AND ROLL KITCHEN,"CHURCH AVENUE, Brooklyn",11226,Not Available,Not Available,Not Available
Restaurant,MOCHINUT,"BELL BLVD, Queens",11361,Not Available,Not Available,Not Available
Restaurant,Peasant,"ELIZABETH STREET, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,TENHO RAMEN,"3 AVENUE, Manhattan",10016,Not Available,Not Available,Not Available
Restaurant,WENDY'S,"WHITESTONE EXPY, Queens",11354,Not Available,Not Available,Not Available
Restaurant,AMITY HALL,"AMSTERDAM AVENUE, Manhattan",10025,Not Available,Not Available,Not Available
Restaurant,SUBWAY,"EAST  233 STREET, Bronx",10466,Not Available,Not Available,Not Available
Restaurant,BURGER & LOBSTER,"WEST   43 STREET, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,JOJU,"5TH AVE, Manhattan",10017,Not Available,Not Available,Not Available
Restaurant,GOOD TASTE 88,"52 STREET, Brooklyn",11220,Not Available,Not Available,Not Available
Restaurant,FIELDS GOOD CHICKEN,"MAIDEN LANE, Manhattan",10038,Not Available,Not Available,Not Available
Restaurant,EONS,"188TH ST, Queens",11365,Not Available,Not Available,Not Available
Restaurant,BOWERY ELECTRIC,"BOWERY, Manhattan",10003,Not Available,Not Available,Not Available
Restaurant,CAFE GOURMET,"HANOVER PLACE, Brooklyn",11201,Not Available,Not Available,Not Available
Restaurant,THE ROXY HOTEL,"WHITE STREET, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,KUIH CAFE,"ELDRIDGE STREET, Manhattan",10002,Not Available,Not Available,Not Available
Restaurant,MIRACALI BAKERY II,"ROOSEVELT AVENUE, Queens",11372,Not Available,Not Available,Not Available
Restaurant,KAUSA,"9 AVENUE, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,SOMUNNAN SUSHI,"41ST AVE, Queens",11355,Not Available,Not Available,Not Available
Restaurant,MIGARBA WINE BAR CAFE 4TUSA,"BLEECKER STREET, Manhattan",10014,Not Available,Not Available,Not Available
Restaurant,WASABI SUSHI BENTO (OCULUS WEST CONCOURSE),"GREENWICH STREET, Manhattan",10007,Not Available,Not Available,Not Available
Restaurant,TEX-MEX EXPRESS,"GRAND AVE, Queens",11378,Not Available,Not Available,Not Available
Restaurant,OBENTOYASAN,"3 AVENUE, Brooklyn",11232,Not Available,Not Available,Not Available
Restaurant,OVA CAFE MEZZ,"Vanderbilt Ave, Manhattan",10017,Not Available,Not Available,Not Available
Restaurant,MAMA'S PIZZA & CAFE,"ROOSEVELT AVE, Queens",11372,Not Available,Not Available,Not Available
Restaurant,VERDI RESTAURANT,"CROSS ISLAND PARKWAY, Queens",11357,Not Available,Not Available,Not Available
Restaurant,GOLDEN LION DELI,"JAMAICA AVE, Queens",11418,Not Available,Not Available,Not Available
Restaurant,BRIDIES BAR AND GRILL,"WOODHAVEN BOULEVARD, Queens",11374,Not Available,Not Available,Not Available
Restaurant,"SUNRISE, SUNSET","EVERGREEN AVENUE, Brooklyn",11221,Not Available,Not Available,Not Available
Restaurant,LA MASSERIA,"WEST   48 STREET, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,KARINA BAKERY,"BROADWAY, Manhattan",10033,Not Available,Not Available,Not Available
Restaurant,TEXAS CHICKEN & BURGERS,"BROOK AVENUE, Bronx",10454,Not Available,Not Available,Not Available
Restaurant,CORRADO BREAD AND PASTRY,"LEXINGTON AVENUE, Manhattan",10021,Not Available,Not Available,Not Available
Restaurant,ALAMO DRAFTHOUSE CINEMA,"LIBERTY STREET, Manhattan",10005,Not Available,Not Available,Not Available
Restaurant,COCO FRESH TEA & JUICE,"MAIN STREET, Queens",11354,Not Available,Not Available,Not Available
Restaurant,BUTLER,"WATER STREET, Brooklyn",11201,Not Available,Not Available,Not Available
Restaurant,J & R PIZZERIA NO. 2,"MCCLEAN AVENUE, Staten Island",10305,Not Available,Not Available,Not Available
Restaurant,BONCHON,"WEST   38 STREET, Manhattan",10018,Not Available,Not Available,Not Available
Restaurant,RYTHM LOUNGE,"MERRICK BLVD, Queens",11413,Not Available,Not Available,Not Available
Restaurant,TABLE 87 PIZZA,"36 STREET, Brooklyn",11232,Not Available,Not Available,Not Available
Restaurant,LA CABANA,"NORTHERN BOULEVARD, Queens",11372,Not Available,Not Available,Not Available
Restaurant,LENWICH 68TH,"1 AVENUE, Manhattan",10065,Not Available,Not Available,Not Available
Restaurant,WENDY'S,"3 AVENUE, Bronx",10457,Not Available,Not Available,Not Available
Restaurant,BURGER KING,"FLATBUSH AVENUE, Brooklyn",11226,Not Available,Not Available,Not Available
Restaurant,ZHONG ZHONG NOODLES,"EAST  189 STREET, Bronx",10458,Not Available,Not Available,Not Available
Restaurant,JERUSALEM II PIZZA,"AVENUE J, Brooklyn",11230,Not Available,Not Available,Not Available
Restaurant,LI'L JAYS CAFE,"WEST   59 STREET, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,Tacos & Tequila,"2 AVENUE, Manhattan",10128,Not Available,Not Available,Not Available
Restaurant,SHAPESHIFTER LAB,"WHITWELL PLACE, Brooklyn",11215,Not Available,Not Available,Not Available
Restaurant,CHELSEA CREAMLINE,"9 AVENUE, Manhattan",10011,Not Available,Not Available,Not Available
Restaurant,WHISTLE & FIZZ,"GREENE STREET, Manhattan",10003,Not Available,Not Available,Not Available
Restaurant,BOSTON MARKET,"HUGH J GRANT CIRCLE, Bronx",10462,Not Available,Not Available,Not Available
Restaurant,CHIRPING CHICKEN,"COLUMBUS AVENUE, Manhattan",10025,Not Available,Not Available,Not Available
Restaurant,WATERMARK BAR,"SOUTH STREET, Manhattan",10038,Not Available,Not Available,Not Available
Restaurant,NO. 1 CHINESE RESTAURANT,"AVENUE U, Brooklyn",11229,Not Available,Not Available,Not Available
Restaurant,ROCCO'S PIZZA,"8TH AVE, Manhattan",10011,Not Available,Not Available,Not Available
Restaurant,ROUTE 66 CAFE,"9 AVENUE, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,MCDONALD'S,"3 AVENUE, Manhattan",10022,Not Available,Not Available,Not Available
Restaurant,TACO BELL,"5 AVENUE, Brooklyn",11220,Not Available,Not Available,Not Available
Restaurant,CHOCOLATE DIP,"MACDOUGAL STREET, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,BANGKOK DEGREE,"UNION STREET, Brooklyn",11215,Not Available,Not Available,Not Available
Restaurant,YIN TRADITIONAL HOT POT,"JACKSON AVE, Queens",11101,Not Available,Not Available,Not Available
Restaurant,Sheza Coffee House,"RIVERDALE AVENUE, Bronx",10471,Not Available,Not Available,Not Available
Restaurant,99C PIZZA,"EAST   14 STREET, Manhattan",10003,Not Available,Not Available,Not Available
Restaurant,SUGAR FACTORY,"ATLANTIC AVENUE, Brooklyn",11217,Not Available,Not Available,Not Available
Restaurant,NATIONAL DINER,"WESTCHESTER SQ, Bronx",10461,Not Available,Not Available,Not Available
Restaurant,MIZNON,"HUDSON YARDS, Manhattan",10001,Not Available,Not Available,Not Available
Restaurant,JOE G RESTAURANT (DA VINCI HOTEL),"WEST   56 STREET, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,MENDELSOHNS PIZZA,"18 AVENUE, Brooklyn",11204,Not Available,Not Available,Not Available
Restaurant,MAISON HARLEM RESTAURANT,"ST NICHOLAS AVENUE, Manhattan",10027,Not Available,Not Available,Not Available
Restaurant,MATTO ESPRESSO,"WEST   46 STREET, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,BAKER'S DOZEN,"MANHATTAN AVENUE, Brooklyn",11222,Not Available,Not Available,Not Available
Restaurant,DIM SUM CHELSEA,"8 AVENUE, Manhattan",10011,Not Available,Not Available,Not Available
Restaurant,WICHCRAFT,"BROADWAY, Manhattan",10018,Not Available,Not Available,Not Available
Restaurant,RICKY'S CAFE,"37TH AVE, Queens",11372,Not Available,Not Available,Not Available
Restaurant,SEPPE PIZZA BAR,"NAVY PIER COURT, Staten Island",10304,Not Available,Not Available,Not Available
Restaurant,SUBWAY,"5 AVENUE, Brooklyn",11220,Not Available,Not Available,Not Available
Restaurant,MAMAJUANA CAFE,"DYCKMAN STREET, Manhattan",10034,Not Available,Not Available,Not Available
Restaurant,VARIETY,"WYCKOFF AVENUE, Brooklyn",11237,Not Available,Not Available,Not Available
Restaurant,JPMC CAFETERIA,"MADISON AVENUE, Manhattan",10179,Not Available,Not Available,Not Available
Restaurant,KITTEN CAFE 627,"THROOP AVENUE, Brooklyn",11216,Not Available,Not Available,Not Available
Restaurant,OLMSTED CAFETERIA,"ROOSEVELT AVENUE, Queens",11368,Not Available,Not Available,Not Available
Restaurant,OCEAN SUSHI,"JEFFERSON BOULEVARD, Staten Island",10312,Not Available,Not Available,Not Available
Restaurant,RAJDHANI INDIAN RESTUARANT,"HILLSIDE AVENUE, Queens",11427,Not Available,Not Available,Not Available
Restaurant,ALL IN,"PARSONS BLVD, Queens",11355,Not Available,Not Available,Not Available
